text,label
"Job Title: Cloud Engineer | Education: M.Tech Computer Science | Experience: 1 years at Microsoft India | Skills: grafana, traefik, monitoring, high availability, disaster recovery, ansible, load balancing, service mesh, azure, gitops, tracing, prometheus, elk stack, sli, chef, gitlab ci, logging, consul | Summary: Published research paper on chef optimization techniques. Conducted code reviews for grafana and sli implementations. Implemented service mesh solutions to improve system performance by 40%. Led a team of 5 engineers to deliver tracing projects on time. Wrote unit tests and integration tests for azure modules.",devops
"Job Title: Cloud Security Engineer | Education: CISSP | Experience: 4 years at Flipkart | Skills: zero trust, siem, active directory, devsecops, qradar, ldap, cryptography, azure security, digital forensics, penetration testing, ids, pki, reverse engineering, powershell, ctf, firewall, ips, tls | Summary: Contributed to open-source siem projects on GitHub. Led a team of 5 engineers to deliver siem projects on time. Wrote unit tests and integration tests for active directory modules.",cybersecurity
"Job Title: Cloud Security Engineer | Education: B.E Electronics | Experience: 1 years at Infosys | Skills: pki, burp suite, gdpr, active directory, tls, network security, web application security, cryptography, ldap, threat intelligence, reverse engineering | Summary: Built scalable active directory pipelines with pki achieving 99.9% uptime. Led a team of 5 engineers to deliver tls projects on time. Integrated cryptography with cryptography for seamless data flow.",cybersecurity
"Job Title: CI/CD Engineer | Education: B.Sc Information Technology | Experience: 8 years at TCS | Skills: linux, docker, helm, gitops, istio, argocd, ansible, grafana, terraform, service mesh | Summary: Migrated legacy systems to modern terraform architecture using service mesh. Built scalable helm pipelines with istio achieving 99.9% uptime. Designed and deployed grafana infrastructure using ansible. Automated docker processes saving 20 hours of manual work weekly.",devops
"Job Title: Security Engineer | Education: CISSP | Experience: 3 years at TCS | Skills: cloud security, tls, ldap, qradar, risk assessment, ids, ethical hacking, nist, python scripting, web application security, malware analysis, kali linux, ctf, ssl, splunk | Summary: Designed and deployed splunk infrastructure using risk assessment. Wrote unit tests and integration tests for kali linux modules. Led a team of 5 engineers to deliver ctf projects on time. Designed and deployed malware analysis infrastructure using ssl. Conducted code reviews for cloud security and web application security implementations.",cybersecurity
"Job Title: Python Developer | Education: B.Tech Information Technology | Experience: 9 years at IBM India | Skills: docker, postgresql, jenkins, flask, message queue, jpa, api gateway, asp.net, rabbitmq, rust, mysql, graphql, c#, azure, php, grpc, kafka | Summary: Optimized kafka workflows reducing latency by 60% using flask. Optimized azure workflows reducing latency by 60% using grpc. Implemented api gateway solutions to improve system performance by 40%. Led a team of 5 engineers to deliver rust projects on time.",backend
"Job Title: Cloud Engineer | Education: B.E Electronics | Experience: 3 years at Zomato | Skills: python, sla, grafana, service mesh, loki, docker, circleci, sli, bash | Summary: Published research paper on loki optimization techniques. Collaborated with cross-functional teams on loki and circleci solutions. Contributed to open-source sla projects on GitHub. Automated bash processes saving 20 hours of manual work weekly. Published research paper on python optimization techniques.",devops
"Job Title: AI Engineer | Education: B.Sc Statistics | Experience: 3 years at Fractal Analytics | Skills: pca, bert, feature engineering, gpt, cross validation, xgboost, model deployment, deep learning, backpropagation, cnn, mlflow, fine tuning, seaborn, transformers, hyperparameter tuning, huggingface, transfer learning, dimensionality reduction | Summary: Achieved xgboost certification and applied it in production environments. Collaborated with cross-functional teams on dimensionality reduction and gpt solutions. Optimized cross validation workflows reducing latency by 60% using pca. Achieved transformers certification and applied it in production environments. Contributed to open-source backpropagation projects on GitHub.",machine_learning
"Job Title: SRE | Education: B.Sc Information Technology | Experience: 3 years at InMobi | Skills: ansible, github actions, service mesh, opentelemetry, nginx, autoscaling, consul, vault, traefik, azure, sre, infrastructure as code, elk stack, load balancing, istio, linux, kubernetes | Summary: Integrated elk stack with sre for seamless data flow. Published research paper on azure optimization techniques. Contributed to open-source vault projects on GitHub. Developed and maintained nginx applications using ansible and azure. Developed and maintained traefik applications using service mesh and ansible.",devops
"Job Title: Deep Learning Engineer | Education: B.Sc Statistics | Experience: 6 years at Accenture | Skills: umap, gradient descent, pandas, automl, cnn, computer vision, keras, cross validation, transfer learning | Summary: Automated cnn processes saving 20 hours of manual work weekly. Integrated transfer learning with computer vision for seamless data flow. Integrated keras with cnn for seamless data flow.",machine_learning
"Job Title: Cloud Security Engineer | Education: CISSP | Experience: 3 years at TechCorp India | Skills: devsecops, gdpr, ips, ctf, nmap, ssl, ethical hacking, splunk, network security, burp suite, nist, cloud security, zero trust, pki, hipaa, tls, vulnerability assessment, cryptography | Summary: Developed and maintained zero trust applications using pki and pki. Achieved vulnerability assessment certification and applied it in production environments. Integrated hipaa with splunk for seamless data flow. Contributed to open-source pki projects on GitHub.",cybersecurity
"Job Title: Flutter Developer | Education: B.Sc Computer Science | Experience: 9 years at MakeMyTrip | Skills: fcm, espresso, retrofit, fastlane, push notifications, apns, gradle, xamarin, ui testing, expo, material design, swiftui, firebase, ios, room database, ci/cd mobile | Summary: Led a team of 5 engineers to deliver ios projects on time. Developed and maintained ci/cd mobile applications using ci/cd mobile and material design. Achieved material design certification and applied it in production environments. Automated expo processes saving 20 hours of manual work weekly. Automated espresso processes saving 20 hours of manual work weekly.",mobile
"Job Title: Infrastructure Engineer | Education: B.Sc Information Technology | Experience: 8 years at InMobi | Skills: linux, traefik, sli, helm, docker, jenkins, prometheus, chef, monitoring, disaster recovery, loki, nginx, slo, bash, gcp, opentelemetry, istio, infrastructure as code | Summary: Published research paper on disaster recovery optimization techniques. Contributed to open-source disaster recovery projects on GitHub. Led a team of 5 engineers to deliver traefik projects on time.",devops
"Job Title: Big Data Engineer | Education: B.Sc Statistics | Experience: 2 years at TCS | Skills: hadoop, kibana, parquet, elasticsearch, data pipeline, airflow, nosql, hdfs, orc, looker | Summary: Conducted code reviews for hdfs and elasticsearch implementations. Developed and maintained looker applications using looker and hadoop. Conducted code reviews for hadoop and hadoop implementations. Published research paper on data pipeline optimization techniques.",data_engineering
"Job Title: Machine Learning Engineer | Education: B.Tech Electronics | Experience: 5 years at Google India | Skills: transformers, neural networks, xgboost, numpy, gpt, rnn, reinforcement learning, data augmentation | Summary: Developed and maintained reinforcement learning applications using data augmentation and numpy. Implemented data augmentation solutions to improve system performance by 40%. Implemented transformers solutions to improve system performance by 40%.",machine_learning
"Job Title: DevOps Engineer | Education: CKA Certified | Experience: 7 years at Sigmoid | Skills: gitops, haproxy, load balancing, docker, python, flux, linux, github actions, infrastructure as code, logging, disaster recovery, vault, service mesh | Summary: Migrated legacy systems to modern docker architecture using gitops. Conducted code reviews for disaster recovery and linux implementations. Optimized gitops workflows reducing latency by 60% using github actions.",devops
